# ========================================================
# RESULTADOS DE AJUSTE ELIPSOMÉTRICO (AUTORANGE + TMM)
# ========================================================
# Archivo de origen: Al2O3_nanotubes.6-med1.txt
# Espesores óptimos (nm): [np.float64(2.5149052966864254), np.float64(65.83748673597474)]
# Error mínimo (Chi2 Red / MSE): 4.155165e-04
# Parámetros de dispersión optimizados:
#   Capa 'Al2O3_nanotube': {'model': 'bruggeman_EMA', 'linked_to': 'Al2O3', 'f_air': 0.6464419793083392, 'f_optimized': True}
#   Capa 'Al2O3': {'model': 'cauchy', 'A': 1.5560651281889257, 'B': 0.9148028283820722, 'C': -8.394564645964824}
# ========================================================
# Wavelength_nm	Is_exp	Is_fit	Ic_exp	Ic_fit	Psi_exp_deg	Psi_fit_deg	Delta_exp_deg	Delta_fit_deg
548.1702	0.918443	0.904944	0.124799	0.131740	33.9770	33.0662	82.2620	81.7172
547.6891	0.918843	0.905290	0.124771	0.131636	34.0070	33.0894	82.2670	81.7268
547.2080	0.919250	0.905631	0.124680	0.131510	34.0370	33.1121	82.2760	81.7376
546.7267	0.919678	0.905972	0.124525	0.131382	34.0680	33.1348	82.2890	81.7486
546.2454	0.920101	0.906312	0.124403	0.131252	34.0990	33.1574	82.3000	81.7597
545.7639	0.920525	0.906652	0.124264	0.131120	34.1300	33.1801	82.3120	81.7710
545.2823	0.920918	0.906992	0.124153	0.130985	34.1590	33.2028	82.3220	81.7823
544.8007	0.921348	0.907331	0.124047	0.130848	34.1910	33.2254	82.3320	81.7938
544.3188	0.921742	0.907670	0.124002	0.130710	34.2210	33.2481	82.3380	81.8054
543.8369	0.922160	0.908013	0.123878	0.130579	34.2520	33.2711	82.3490	81.8166
543.3549	0.922567	0.908363	0.123818	0.130465	34.2830	33.2949	82.3560	81.8267
542.8728	0.922964	0.908714	0.123642	0.130351	34.3120	33.3188	82.3700	81.8369
542.3905	0.923359	0.909066	0.123465	0.130239	34.3410	33.3429	82.3840	81.8469
541.9082	0.923766	0.909418	0.123388	0.130126	34.3720	33.3670	82.3920	81.8570
541.4257	0.924176	0.909769	0.123279	0.130010	34.4030	33.3910	82.4020	81.8673
540.9431	0.924595	0.910120	0.123187	0.129891	34.4350	33.4151	82.4110	81.8777
540.4604	0.925015	0.910471	0.122980	0.129770	34.4660	33.4391	82.4270	81.8882
539.9777	0.925434	0.910820	0.122871	0.129646	34.4980	33.4631	82.4370	81.8990
539.4948	0.925827	0.911168	0.122759	0.129512	34.5280	33.4869	82.4470	81.9102
539.0118	0.926244	0.911514	0.122650	0.129376	34.5600	33.5107	82.4570	81.9217
538.5286	0.926656	0.911841	0.122474	0.129176	34.5910	33.5324	82.4710	81.9369
538.0454	0.927085	0.912167	0.122251	0.128972	34.6230	33.5540	82.4880	81.9523
537.5621	0.927478	0.912492	0.122105	0.128765	34.6530	33.5756	82.5000	81.9678
537.0786	0.927880	0.912818	0.121976	0.128556	34.6840	33.5972	82.5110	81.9835
536.5950	0.928316	0.913142	0.121770	0.128345	34.7170	33.6188	82.5270	81.9993
536.1114	0.928714	0.913467	0.121559	0.128131	34.7470	33.6404	82.5430	82.0153
535.6276	0.929095	0.913790	0.121279	0.127915	34.7750	33.6620	82.5630	82.0314
535.1437	0.929511	0.914114	0.121102	0.127696	34.8070	33.6836	82.5770	82.0476
534.6597	0.929947	0.914442	0.120862	0.127468	34.8400	33.7055	82.5950	82.0644
534.1756	0.930374	0.914772	0.120669	0.127236	34.8730	33.7275	82.6100	82.0815
533.6913	0.930773	0.915108	0.120506	0.126992	34.9040	33.7498	82.6230	82.0994
533.2070	0.931218	0.915447	0.120349	0.126741	34.9390	33.7724	82.6360	82.1177
532.7226	0.931704	0.915786	0.120048	0.126487	34.9760	33.7950	82.6580	82.1361
532.2380	0.932148	0.916124	0.119874	0.126231	35.0110	33.8176	82.6720	82.1547
531.7534	0.932617	0.916461	0.119587	0.125972	35.0470	33.8401	82.6930	82.1734
531.2686	0.933119	0.916799	0.119304	0.125711	35.0860	33.8626	82.7140	82.1923
530.7837	0.933591	0.917135	0.119066	0.125447	35.1230	33.8852	82.7320	82.2113
530.2987	0.934083	0.917471	0.118830	0.125180	35.1620	33.9077	82.7500	82.2305
529.8136	0.934538	0.917818	0.118606	0.124957	35.1980	33.9315	82.7670	82.2471
529.3284	0.935006	0.918182	0.118351	0.124804	35.2350	33.9574	82.7860	82.2595
528.8430	0.935486	0.918547	0.118080	0.124653	35.2730	33.9834	82.8060	82.2718
528.3576	0.936000	0.918913	0.117813	0.124507	35.3140	34.0096	82.8260	82.2838
527.8720	0.936459	0.919279	0.117588	0.124357	35.3510	34.0358	82.8430	82.2960
527.3864	0.936910	0.919643	0.117412	0.124205	35.3880	34.0620	82.8570	82.3083
526.9006	0.937414	0.920007	0.117176	0.124048	35.4290	34.0882	82.8750	82.3209
526.4147	0.937948	0.920371	0.116861	0.123889	35.4720	34.1143	82.8980	82.3337
525.9287	0.938461	0.920732	0.116609	0.123721	35.5140	34.1403	82.9170	82.3469
525.4426	0.938985	0.921087	0.116341	0.123522	35.5570	34.1655	82.9370	82.3620
524.9564	0.939515	0.921441	0.116090	0.123315	35.6010	34.1906	82.9560	82.3775
524.4700	0.940087	0.921784	0.115761	0.123061	35.6480	34.2145	82.9800	82.3958
523.9836	0.940627	0.922127	0.115494	0.122804	35.6930	34.2384	83.0000	82.4143
523.4971	0.941161	0.922470	0.115243	0.122544	35.7380	34.2622	83.0190	82.4330
523.0104	0.941687	0.922811	0.114957	0.122280	35.7820	34.2860	83.0400	82.4518
522.5236	0.942249	0.923152	0.114625	0.122013	35.8290	34.3098	83.0640	82.4708
522.0367	0.942845	0.923492	0.114347	0.121743	35.8800	34.3335	83.0850	82.4900
521.5497	0.943408	0.923832	0.114048	0.121470	35.9280	34.3572	83.1070	82.5094
521.0626	0.943976	0.924170	0.113598	0.121193	35.9750	34.3809	83.1380	82.5290
520.5754	0.944559	0.924514	0.113267	0.120914	36.0250	34.4051	83.1620	82.5488
520.0881	0.945120	0.924859	0.112916	0.120632	36.0730	34.4293	83.1870	82.5687
519.6006	0.945724	0.925203	0.112536	0.120347	36.1250	34.4535	83.2140	82.5888
519.1131	0.946256	0.925546	0.112198	0.120058	36.1710	34.4776	83.2380	82.6091
518.6254	0.946824	0.925889	0.111796	0.119765	36.2200	34.5018	83.2660	82.6296
518.1377	0.947347	0.926231	0.111489	0.119469	36.2660	34.5259	83.2880	82.6503
517.6498	0.947921	0.926572	0.111171	0.119170	36.3170	34.5500	83.3110	82.6712
517.1618	0.948417	0.926912	0.110776	0.118867	36.3600	34.5740	83.3380	82.6923
516.6737	0.948921	0.927248	0.110297	0.118540	36.4030	34.5975	83.3700	82.7148
516.1855	0.949451	0.927582	0.109922	0.118199	36.4500	34.6208	83.3960	82.7381
515.6971	0.950003	0.927914	0.109600	0.117842	36.5000	34.6437	83.4190	82.7624
515.2087	0.950535	0.928243	0.109258	0.117473	36.5480	34.6665	83.4430	82.7873
514.7202	0.951106	0.928572	0.108802	0.117102	36.5990	34.6892	83.4740	82.8124
514.2314	0.951631	0.928900	0.108374	0.116726	36.6460	34.7118	83.5030	82.8377
513.7427	0.952150	0.929226	0.107979	0.116347	36.6930	34.7344	83.5300	82.8632
513.2538	0.952689	0.929552	0.107552	0.115965	36.7420	34.7570	83.5590	82.8889
512.7648	0.953221	0.929883	0.107157	0.115596	36.7910	34.7802	83.5860	82.9138
512.2757	0.953737	0.930220	0.106709	0.115240	36.8380	34.8040	83.6160	82.9379
511.7864	0.954308	0.930567	0.106436	0.114915	36.8930	34.8291	83.6360	82.9602
511.2971	0.954861	0.930929	0.106126	0.114631	36.9460	34.8559	83.6580	82.9802
510.8076	0.955414	0.931290	0.105782	0.114342	36.9990	34.8826	83.6820	83.0004
510.3181	0.955874	0.931649	0.105462	0.114048	37.0430	34.9092	83.7040	83.0208
509.8284	0.956285	0.932008	0.105136	0.113750	37.0820	34.9358	83.7260	83.0415
509.3386	0.956716	0.932365	0.104693	0.113448	37.1220	34.9623	83.7550	83.0625
508.8488	0.957205	0.932720	0.104307	0.113135	37.1690	34.9886	83.7810	83.0841
508.3587	0.957713	0.933071	0.103973	0.112803	37.2190	35.0145	83.8040	83.1067
507.8686	0.958215	0.933411	0.103588	0.112418	37.2680	35.0389	83.8300	83.1325
507.3784	0.958714	0.933720	0.103286	0.111894	37.3180	35.0595	83.8510	83.1665
506.8880	0.959161	0.934028	0.103013	0.111367	37.3630	35.0800	83.8700	83.2006
506.3976	0.959626	0.934336	0.102809	0.110836	37.4110	35.1005	83.8850	83.2349
505.9070	0.960046	0.934642	0.102565	0.110301	37.4540	35.1209	83.9020	83.2694
505.4163	0.960555	0.934947	0.102230	0.109763	37.5060	35.1413	83.9250	83.3041
504.9255	0.961020	0.935252	0.101855	0.109222	37.5530	35.1617	83.9500	83.3390
504.4346	0.961465	0.935555	0.101563	0.108677	37.5990	35.1820	83.9700	83.3741
503.9436	0.961891	0.935861	0.101167	0.108143	37.6420	35.2027	83.9960	83.4084
503.4525	0.962286	0.936198	0.100801	0.107728	37.6820	35.2272	84.0200	83.4359
502.9612	0.962709	0.936533	0.100471	0.107308	37.7260	35.2517	84.0420	83.4635
502.4698	0.963106	0.936867	0.100207	0.106884	37.7680	35.2760	84.0600	83.4915
501.9784	0.963552	0.937200	0.099947	0.106455	37.8160	35.3003	84.0780	83.5197
501.4868	0.963986	0.937532	0.099533	0.106021	37.8610	35.3246	84.1050	83.5481
500.9951	0.964393	0.937862	0.099184	0.105583	37.9040	35.3488	84.1280	83.5768
500.5033	0.964796	0.938191	0.098851	0.105141	37.9470	35.3728	84.1500	83.6057
500.0114	0.965225	0.938519	0.098572	0.104693	37.9940	35.3969	84.1690	83.6349
499.5193	0.965646	0.938833	0.098257	0.104167	38.0400	35.4190	84.1900	83.6687
499.0272	0.966067	0.939145	0.097925	0.103635	38.0860	35.4410	84.2120	83.7028
498.5349	0.966469	0.939455	0.097591	0.103091	38.1300	35.4628	84.2340	83.7377
498.0426	0.966858	0.939764	0.097272	0.102542	38.1730	35.4844	84.2550	83.7728
497.5501	0.967252	0.940071	0.096971	0.101989	38.2170	35.5060	84.2750	83.8082
497.0575	0.967670	0.940377	0.096638	0.101431	38.2640	35.5276	84.2970	83.8437
496.5648	0.968103	0.940681	0.096305	0.100869	38.3130	35.5490	84.3190	83.8796
496.0720	0.968468	0.940985	0.095966	0.100303	38.3540	35.5704	84.3410	83.9156
495.5790	0.968847	0.941301	0.095543	0.099747	38.3960	35.5931	84.3680	83.9511
495.0860	0.969241	0.941619	0.095359	0.099189	38.4430	35.6160	84.3810	83.9867
494.5928	0.969609	0.941937	0.095088	0.098628	38.4860	35.6389	84.3990	84.0225
494.0995	0.970016	0.942253	0.094786	0.098063	38.5340	35.6618	84.4190	84.0585
493.6062	0.970407	0.942568	0.094551	0.097493	38.5810	35.6846	84.4350	84.0947
493.1127	0.970808	0.942882	0.094179	0.096918	38.6280	35.7073	84.4590	84.1312
492.6190	0.971180	0.943194	0.093839	0.096338	38.6720	35.7300	84.4810	84.1680
492.1253	0.971549	0.943505	0.093584	0.095754	38.7170	35.7525	84.4980	84.2050
491.6315	0.971909	0.943812	0.093242	0.095141	38.7600	35.7746	84.5200	84.2437
491.1375	0.972268	0.944117	0.092882	0.094516	38.8030	35.7964	84.5430	84.2831
490.6435	0.972619	0.944421	0.092590	0.093886	38.8460	35.8182	84.5620	84.3228
490.1493	0.973007	0.944723	0.092182	0.093252	38.8930	35.8399	84.5880	84.3627
489.6550	0.973330	0.945024	0.091818	0.092612	38.9320	35.8615	84.6110	84.4029
489.1606	0.973698	0.945323	0.091424	0.091968	38.9770	35.8830	84.6360	84.4433
488.6661	0.974055	0.945621	0.091029	0.091319	39.0210	35.9044	84.6610	84.4840
488.1714	0.974419	0.945917	0.090703	0.090666	39.0670	35.9258	84.6820	84.5249
487.6767	0.974746	0.946217	0.090356	0.090015	39.1080	35.9476	84.7040	84.5657
487.1818	0.975129	0.946518	0.089911	0.089363	39.1560	35.9695	84.7320	84.6066
486.6869	0.975468	0.946817	0.089461	0.088705	39.1980	35.9914	84.7600	84.6477
486.1918	0.975840	0.947115	0.088997	0.088042	39.2450	36.0131	84.7890	84.6891
485.6966	0.976167	0.947410	0.088546	0.087374	39.2860	36.0348	84.8170	84.7308
485.2013	0.976512	0.947704	0.088096	0.086701	39.3300	36.0563	84.8450	84.7728
484.7058	0.976845	0.948001	0.087594	0.086031	39.3720	36.0782	84.8760	84.8146
484.2103	0.977140	0.948299	0.087121	0.085362	39.4090	36.1004	84.9050	84.8564
483.7146	0.977450	0.948607	0.086685	0.084705	39.4490	36.1237	84.9320	84.8974
483.2189	0.977798	0.948922	0.086165	0.084057	39.4940	36.1477	84.9640	84.9379
482.7230	0.978125	0.949234	0.085626	0.083403	39.5360	36.1717	84.9970	84.9787
482.2270	0.978423	0.949544	0.085171	0.082743	39.5750	36.1954	85.0250	85.0199
481.7309	0.978711	0.949852	0.084731	0.082077	39.6130	36.2191	85.0520	85.0613
481.2346	0.978948	0.950158	0.084184	0.081405	39.6420	36.2426	85.0850	85.1031
480.7383	0.979223	0.950449	0.083622	0.080680	39.6770	36.2643	85.1190	85.1480
480.2419	0.979513	0.950725	0.083096	0.079907	39.7150	36.2844	85.1510	85.1957
479.7453	0.979802	0.950992	0.082483	0.079098	39.7520	36.3034	85.1880	85.2454
479.2486	0.980095	0.951248	0.081870	0.078255	39.7900	36.3212	85.2250	85.2971
478.7518	0.980336	0.951501	0.081253	0.077407	39.8200	36.3388	85.2620	85.3491
478.2549	0.980634	0.951753	0.080606	0.076554	39.8590	36.3564	85.3010	85.4013
477.7579	0.980898	0.952003	0.079972	0.075696	39.8930	36.3738	85.3390	85.4539
477.2608	0.981153	0.952251	0.079338	0.074833	39.9260	36.3911	85.3770	85.5067
476.7635	0.981416	0.952537	0.078601	0.074105	39.9590	36.4132	85.4210	85.5515
476.2662	0.981695	0.952865	0.077933	0.073525	39.9960	36.4407	85.4610	85.5877
475.7687	0.981987	0.953194	0.077301	0.072952	40.0360	36.4684	85.4990	85.6234
475.2711	0.982301	0.953527	0.076602	0.072389	40.0790	36.4966	85.5410	85.6586
474.7734	0.982604	0.953856	0.075918	0.071818	40.1210	36.5247	85.5820	85.6942
474.2756	0.982885	0.954184	0.075180	0.071238	40.1590	36.5525	85.6260	85.7303
473.7776	0.983175	0.954502	0.074460	0.070621	40.1990	36.5794	85.6690	85.7686
473.2796	0.983496	0.954811	0.073742	0.069960	40.2450	36.6050	85.7120	85.8094
472.7814	0.983804	0.955092	0.073006	0.069177	40.2890	36.6273	85.7560	85.8573
472.2831	0.984137	0.955341	0.072201	0.068242	40.3370	36.6452	85.8040	85.9142
471.7848	0.984495	0.955586	0.071312	0.067302	40.3890	36.6630	85.8570	85.9713
471.2863	0.984849	0.955829	0.070508	0.066356	40.4420	36.6807	85.9050	86.0288
470.7876	0.985204	0.956070	0.069549	0.065404	40.4940	36.6982	85.9620	86.0865
470.2889	0.985555	0.956308	0.068502	0.064448	40.5450	36.7155	86.0240	86.1445
469.7900	0.985917	0.956553	0.067472	0.063520	40.5990	36.7339	86.0850	86.2008
469.2911	0.986304	0.956809	0.066392	0.062635	40.6580	36.7537	86.1490	86.2547
468.7920	0.986761	0.957068	0.065350	0.061766	40.7320	36.7742	86.2110	86.3075
468.2928	0.987192	0.957334	0.064358	0.060922	40.8030	36.7956	86.2700	86.3588
467.7935	0.987610	0.957596	0.063295	0.060072	40.8720	36.8167	86.3330	86.4104
467.2941	0.988029	0.957856	0.062110	0.059214	40.9410	36.8377	86.4030	86.4625
466.7945	0.988490	0.958112	0.060840	0.058342	41.0190	36.8583	86.4780	86.5154
466.2949	0.988899	0.958362	0.059566	0.057452	41.0880	36.8784	86.5530	86.5693
465.7951	0.989339	0.958595	0.058258	0.056483	41.1650	36.8963	86.6300	86.6279
465.2952	0.989745	0.958805	0.056843	0.055406	41.2350	36.9114	86.7130	86.6928
464.7952	0.990178	0.959011	0.055446	0.054323	41.3130	36.9262	86.7950	86.7580
464.2951	0.990583	0.959215	0.054082	0.053235	41.3870	36.9409	86.8750	86.8235
463.7949	0.991024	0.959415	0.052735	0.052141	41.4720	36.9554	86.9540	86.8893
463.2946	0.991414	0.959613	0.051299	0.051041	41.5460	36.9697	87.0380	86.9554
462.7941	0.991849	0.959809	0.049933	0.049940	41.6340	36.9839	87.1180	87.0215
462.2935	0.992274	0.960003	0.048704	0.048839	41.7240	36.9983	87.1900	87.0877
461.7928	0.992683	0.960196	0.047248	0.047736	41.8100	37.0125	87.2750	87.1539
461.2921	0.993091	0.960386	0.045739	0.046631	41.8980	37.0266	87.3630	87.2202
460.7911	0.993492	0.960574	0.044263	0.045519	41.9880	37.0406	87.4490	87.2869
460.2901	0.993880	0.960758	0.042838	0.044402	42.0780	37.0544	87.5320	87.3539
459.7889	0.994264	0.960939	0.041307	0.043278	42.1690	37.0680	87.6210	87.4213
459.2877	0.994642	0.961119	0.039758	0.042147	42.2620	37.0816	87.7110	87.4891
458.7863	0.995021	0.961300	0.038120	0.041007	42.3580	37.0954	87.8060	87.5573
458.2848	0.995378	0.961482	0.036516	0.039858	42.4520	37.1094	87.8990	87.6262
457.7832	0.995736	0.961661	0.034841	0.038703	42.5500	37.1233	87.9960	87.6953
457.2815	0.996115	0.961836	0.033149	0.037541	42.6600	37.1369	88.0940	87.7648
456.7796	0.996462	0.962007	0.031454	0.036373	42.7650	37.1503	88.1920	87.8347
456.2777	0.996803	0.962175	0.029584	0.035199	42.8720	37.1635	88.3000	87.9049
455.7756	0.997142	0.962343	0.027644	0.034014	42.9840	37.1767	88.4120	87.9757
455.2734	0.997462	0.962510	0.025771	0.032815	43.0970	37.1901	88.5200	88.0474
454.7711	0.997752	0.962674	0.023897	0.031608	43.2050	37.2032	88.6280	88.1194
454.2687	0.998037	0.962835	0.022056	0.030394	43.3200	37.2163	88.7340	88.1919
453.7662	0.998264	0.962993	0.020266	0.029173	43.4150	37.2290	88.8370	88.2648
453.2635	0.998479	0.963146	0.018457	0.027946	43.5110	37.2416	88.9410	88.3380
452.7608	0.998676	0.963306	0.016665	0.026737	43.6050	37.2550	89.0440	88.4101
452.2579	0.998859	0.963474	0.014837	0.025548	43.6990	37.2696	89.1490	88.4810
451.7549	0.999025	0.963648	0.013026	0.024378	43.7910	37.2851	89.2530	88.5509
451.2518	0.999179	0.963830	0.011179	0.023227	43.8840	37.3015	89.3590	88.6195
450.7485	0.999316	0.964007	0.009331	0.022068	43.9750	37.3177	89.4650	88.6886
450.2452	0.999441	0.964180	0.007483	0.020901	44.0660	37.3336	89.5710	88.7581
449.7417	0.999551	0.964344	0.005600	0.019710	44.1570	37.3487	89.6790	88.8291
449.2382	0.999647	0.964500	0.003751	0.018496	44.2460	37.3630	89.7850	88.9014
448.7345	0.999729	0.964635	0.001850	0.017205	44.3350	37.3751	89.8940	88.9782
448.2307	0.999797	0.964750	-0.000035	0.015845	44.4230	37.3851	90.0020	89.0590
447.7267	0.999852	0.964860	-0.001937	0.014479	44.5100	37.3948	90.1110	89.1403
447.2227	0.999893	0.964966	-0.003839	0.013107	44.5960	37.4043	90.2200	89.2218
446.7186	0.999922	0.965068	-0.005777	0.011728	44.6830	37.4134	90.3310	89.3038
446.2143	0.999938	0.965165	-0.007697	0.010342	44.7680	37.4223	90.4410	89.3861
445.7099	0.999940	0.965280	-0.009634	0.009022	44.8530	37.4335	90.5520	89.4645
445.2054	0.999931	0.965407	-0.011571	0.007747	44.9360	37.4462	90.6630	89.5402
444.7008	0.999908	0.965530	-0.013526	0.006465	45.0190	37.4586	90.7750	89.6164
444.1960	0.999874	0.965647	-0.015480	0.005175	45.1010	37.4707	90.8870	89.6930
443.6912	0.999827	0.965760	-0.017452	0.003877	45.1830	37.4825	91.0000	89.7700
443.1862	0.999769	0.965867	-0.019423	0.002571	45.2630	37.4939	91.1130	89.8475
442.6812	0.999700	0.965964	-0.021377	0.001207	45.3420	37.5043	91.2250	89.9284
442.1759	0.999618	0.966053	-0.023383	-0.000196	45.4220	37.5141	91.3400	90.0116
441.6706	0.999526	0.966134	-0.025370	-0.001618	45.5000	37.5232	91.4540	90.0960
441.1652	0.999422	0.966210	-0.027375	-0.003055	45.5780	37.5320	91.5690	90.1811
440.6596	0.999307	0.966280	-0.029379	-0.004498	45.6550	37.5404	91.6840	90.2667
440.1540	0.999180	0.966345	-0.031418	-0.005949	45.7320	37.5485	91.8010	90.3527
